rating,director,release_year,listed_in,title,country,duration,type,Cluster
6,1721,0.23529411764705882,411,2309,51,0,1,1
4,1667,0.0,231,2304,80,5,0,0
5,152,0.6470588235294118,318,2306,79,11,0,0
5,4027,0.0,0,2310,80,42,0,0
8,258,0.5294117647058825,280,2313,50,172,0,2
2,2830,0.47058823529411775,229,2314,80,195,0,2
5,290,0.0,0,2315,80,4,0,0
6,2056,0.8823529411764707,38,2320,80,199,0,2
8,1506,0.3529411764705883,216,2330,76,219,0,2
9,1506,0.411764705882353,219,2331,76,9,0,0
9,1506,0.5882352941176472,216,2332,76,6,0,0
8,512,0.7647058823529412,229,2335,80,212,0,2
8,2714,0.7647058823529412,317,2343,80,207,0,2
6,3735,0.411764705882353,39,2349,29,62,0,0
6,779,0.8823529411764707,184,2350,80,198,0,2
5,1476,0.0,512,2352,80,31,0,0
8,3808,0.7647058823529412,318,2358,22,219,0,2
6,1533,0.6470588235294118,280,2362,29,137,0,2
6,2211,0.8823529411764707,512,2365,80,211,0,2
2,2955,0.5882352941176472,318,2367,29,5,0,0
8,3833,0.7647058823529412,216,2372,18,214,0,2
6,1621,0.7647058823529412,98,2390,79,174,1,3
5,4146,0.0,186,2403,80,23,0,0
8,3265,0.7647058823529412,273,2406,80,186,0,2
0,3065,0.0,177,2421,80,96,0,0
2,550,0.6470588235294118,325,2423,49,4,0,0
11,2496,0.23529411764705882,124,2426,79,137,0,2
6,2212,0.7647058823529412,288,2462,51,161,0,2
8,4255,0.7647058823529412,273,2429,80,214,0,2
9,308,0.6470588235294118,325,2430,30,23,0,0
5,1734,0.0,271,2432,80,218,0,2
5,1012,0.0,358,2433,80,210,0,2
5,1734,0.11764705882352944,344,2434,80,213,0,2
6,1427,0.7058823529411765,280,2441,34,19,0,0
8,3660,0.5294117647058825,318,2446,29,219,0,2
6,389,0.823529411764706,229,2452,80,216,0,2
5,4013,0.7647058823529412,0,2453,79,5,0,0
8,3042,0.7058823529411765,349,2460,79,210,0,2
2,282,0.6470588235294118,273,2463,80,176,0,2
6,1422,0.8823529411764707,283,2467,78,175,0,2
5,729,0.0,52,2470,26,7,0,0
4,2574,0.23529411764705882,308,2476,10,24,0,0
6,2262,0.7058823529411765,216,2479,18,5,0,0
8,1475,0.823529411764706,320,2483,80,201,0,2
5,915,0.7647058823529412,273,3897,80,19,0,0
8,2160,0.0,52,2488,26,206,0,2
8,410,0.7647058823529412,280,2489,78,204,0,2
3,2086,0.6470588235294118,277,2497,70,210,0,2
5,4286,0.3529411764705883,308,2498,80,43,0,0
9,2634,0.6470588235294118,273,2499,80,212,0,2
5,1037,0.47058823529411775,325,2500,44,55,0,0
8,2641,0.8823529411764707,184,2502,79,215,0,2
8,3495,0.823529411764706,273,2504,80,213,0,2
0,1911,0.0,120,2506,80,202,0,2
6,2004,0.7647058823529412,281,2509,79,199,0,2
0,1338,0.0,19,2510,80,218,0,2
8,2483,0.823529411764706,283,2516,6,190,0,2
8,2742,0.7058823529411765,283,2517,79,205,0,2
3,2383,0.411764705882353,273,2522,80,216,0,2
4,3828,0.23529411764705882,229,2525,22,206,0,2
5,2872,0.0,165,2529,79,23,0,0
5,1476,0.17647058823529416,343,2530,80,18,0,0
5,3050,0.47058823529411775,198,2534,80,204,0,2
8,4281,0.823529411764706,198,2543,80,211,0,2
3,973,0.17647058823529416,124,2547,80,20,0,0
3,3917,0.0,137,2553,80,17,0,0
5,2578,0.6470588235294118,273,2559,80,6,0,0
8,3716,0.7058823529411765,216,2560,18,21,0,0
8,4389,0.6470588235294118,317,2561,80,188,0,2
9,2091,0.8823529411764707,309,2565,80,7,0,0
5,2596,0.29411764705882354,344,2569,80,217,0,2
5,3915,0.7058823529411765,349,2570,22,212,0,2
6,2530,0.7647058823529412,126,2576,18,213,0,2
5,3305,0.3529411764705883,52,2578,20,213,0,2
3,1561,0.7058823529411765,283,2580,80,219,0,2
9,126,0.411764705882353,100,2583,79,0,1,1
9,3066,0.7647058823529412,296,2568,80,151,1,3
5,851,0.23529411764705882,317,2586,80,217,0,2
9,3796,0.6470588235294118,143,2594,10,206,0,2
8,561,0.7058823529411765,273,2603,80,9,0,0
8,2375,0.8823529411764707,39,2605,83,217,0,2
8,44,0.7647058823529412,343,2606,80,206,0,2
3,1603,0.29411764705882354,124,2608,80,206,0,2
8,1274,0.7647058823529412,318,2624,6,41,0,0
6,3220,0.5294117647058825,325,2631,60,11,0,0
9,2475,0.7647058823529412,328,2633,30,16,0,0
5,2670,0.0,308,2646,80,80,0,0
9,1632,0.29411764705882354,143,2654,30,216,0,2
9,3635,0.411764705882353,143,2655,30,215,0,2
8,1591,0.7058823529411765,358,2660,36,10,0,0
8,2548,0.7058823529411765,325,2661,29,23,0,0
9,3132,0.823529411764706,308,2662,29,39,0,0
3,984,0.0,124,2674,80,205,0,2
10,1498,0.411764705882353,432,2676,34,0,1,1
5,3011,0.3529411764705883,226,2678,80,12,0,0
3,808,0.5882352941176472,124,2682,79,6,0,0
4,3263,0.23529411764705882,20,2684,80,15,0,0
4,1019,0.05882352941176472,229,2689,80,203,0,2
6,3399,0.0,39,2692,29,76,0,0
8,3475,0.7647058823529412,344,2693,75,3,0,0
8,2199,0.5294117647058825,5,2695,36,172,0,2
4,2651,0.17647058823529416,60,2697,80,15,0,0
8,2198,0.5882352941176472,5,2699,36,172,0,2
6,2198,0.5294117647058825,5,2701,36,170,0,2
4,540,0.823529411764706,308,3132,80,3,0,0
8,3169,0.0,39,2706,29,74,0,0
6,3514,0.05882352941176472,325,2707,30,51,0,0
0,4363,0.0,166,2709,80,20,0,0
4,3684,0.47058823529411775,317,2715,79,210,0,2
6,4404,0.5294117647058825,216,2724,55,6,0,0
2,594,0.47058823529411775,288,2616,80,193,0,2
3,1540,0.823529411764706,138,2750,80,16,0,0
9,1816,0.7058823529411765,273,2753,80,6,0,0
2,1451,0.7647058823529412,52,2754,12,36,0,0
3,1540,0.5882352941176472,309,2755,80,18,0,0
3,2806,0.823529411764706,309,2756,80,9,0,0
8,1314,0.7647058823529412,318,2757,79,8,0,0
9,1604,0.0,165,2763,29,46,0,0
10,4107,0.5294117647058825,371,2765,36,122,0,2
4,2664,0.0,0,2766,79,39,0,0
8,3710,0.8823529411764707,308,2767,80,207,0,2
5,1668,0.7058823529411765,512,2769,1,15,0,0
6,3605,0.11764705882352944,216,2772,29,58,0,0
5,2637,0.823529411764706,359,2774,80,3,0,0
6,3000,0.6470588235294118,415,2776,76,0,1,1
5,765,0.7058823529411765,210,2781,80,210,0,2
5,281,0.5882352941176472,308,2782,80,6,0,0
8,4403,0.8823529411764707,198,2783,80,191,0,2
8,4120,0.47058823529411775,325,2784,18,219,0,2
3,1406,0.05882352941176472,308,2788,80,213,0,2
5,1573,0.5882352941176472,64,2789,80,210,0,2
5,2670,0.0,173,2795,80,55,0,0
8,2133,0.7647058823529412,317,2798,80,215,0,2
5,2784,0.411764705882353,232,2799,80,212,0,2
3,378,0.823529411764706,124,2802,80,210,0,2
5,3538,0.0,199,2805,80,46,0,0
5,2695,0.0,358,2808,80,218,0,2
6,255,0.6470588235294118,318,2809,29,12,0,0
5,827,0.23529411764705882,308,2813,22,22,0,0
8,1642,0.5294117647058825,218,2817,29,213,0,2
8,4116,0.7647058823529412,210,2822,80,171,0,2
3,3421,0.0,166,2824,80,15,0,0
5,1866,0.6470588235294118,358,2835,80,215,0,2
8,16,0.7058823529411765,211,2836,49,5,0,0
8,2964,0.7058823529411765,273,2845,80,217,0,2
9,1205,0.7058823529411765,284,2848,80,200,0,2
9,322,0.6470588235294118,283,2858,10,210,0,2
7,1735,0.6470588235294118,280,2867,79,171,0,2
8,1226,0.6470588235294118,216,3235,11,211,0,2
8,3825,0.5294117647058825,216,3236,76,3,0,0
6,3825,0.5294117647058825,216,3237,76,4,0,0
6,194,0.5882352941176472,219,2885,76,215,0,2
3,54,0.17647058823529416,130,2889,80,21,0,0
4,3881,0.29411764705882354,6,2874,80,22,0,0
6,1625,0.6470588235294118,60,2896,80,180,0,2
6,3766,0.0,327,2899,29,70,0,0
5,1965,0.0,36,2900,80,15,0,0
6,112,0.7647058823529412,216,2903,18,195,0,2
5,1999,0.7647058823529412,512,2908,80,219,0,2
6,1908,0.5294117647058825,273,2909,80,204,0,2
7,4191,0.7647058823529412,365,2915,79,47,0,0
8,1914,0.7647058823529412,345,2923,80,211,0,2
2,2487,0.5882352941176472,219,2927,44,195,0,2
8,3555,0.6470588235294118,317,2936,79,195,0,2
5,1638,0.6470588235294118,55,2937,60,216,0,2
5,2008,0.23529411764705882,185,2943,80,4,0,0
5,941,0.0,185,2944,80,206,0,2
6,925,0.6470588235294118,273,2946,80,215,0,2
7,3620,0.3529411764705883,124,2947,80,205,0,2
11,79,0.7647058823529412,432,2948,42,0,1,1
9,3616,0.6470588235294118,288,2950,80,201,0,2
2,2130,0.7058823529411765,273,2949,80,210,0,2
9,972,0.0,22,2957,29,63,0,0
8,2016,0.7647058823529412,279,2970,80,207,0,2
8,580,0.823529411764706,345,2971,80,219,0,2
8,1135,0.7647058823529412,280,2974,1,204,0,2
8,268,0.7058823529411765,358,2977,80,203,0,2
5,4019,0.411764705882353,0,2980,32,213,0,2
4,1032,0.6470588235294118,273,2984,80,207,0,2
5,3346,0.823529411764706,358,2987,80,207,0,2
8,1167,0.823529411764706,345,2989,80,210,0,2
8,246,0.0,319,2990,1,7,0,0
6,2216,0.7647058823529412,273,2996,80,10,0,0
4,1003,0.0,229,2999,80,31,0,0
8,776,0.7647058823529412,512,3001,80,205,0,2
3,1609,0.7058823529411765,120,3007,80,214,0,2
5,4225,0.6470588235294118,24,3014,80,204,0,2
5,999,0.7058823529411765,317,3016,80,5,0,0
4,1486,0.0,33,3017,80,29,0,0
5,3948,0.5294117647058825,337,3027,80,33,0,0
6,782,0.823529411764706,308,3029,80,205,0,2
6,3320,0.0,22,3031,29,68,0,0
8,3578,0.7058823529411765,344,3032,80,217,0,2
8,846,0.0,52,3037,26,207,0,2
8,4196,0.7647058823529412,0,3048,80,206,0,2
6,3863,0.3529411764705883,352,3052,29,216,0,2
6,2446,0.7058823529411765,374,3053,12,7,0,0
6,3780,0.6470588235294118,282,3069,1,198,0,2
9,316,0.8823529411764707,318,3127,51,189,0,2
9,2477,0.6470588235294118,273,3080,79,215,0,2
8,1847,0.3529411764705883,352,3082,29,217,0,2
6,4376,0.7647058823529412,325,3086,29,23,0,0
4,302,0.05882352941176472,229,3090,80,23,0,0
9,913,0.7058823529411765,288,3093,79,156,0,2
6,900,0.7647058823529412,280,3094,20,168,0,2
9,408,0.6470588235294118,328,3096,52,85,0,0
8,195,0.11764705882352944,199,3100,76,23,0,0
8,2992,0.6470588235294118,326,3102,1,35,0,0
8,345,0.7058823529411765,206,3110,80,9,0,0
2,4409,0.7058823529411765,273,3116,80,6,0,0
6,3067,0.23529411764705882,204,3117,75,212,0,2
8,3067,0.3529411764705883,204,3118,75,5,0,0
6,3405,0.7647058823529412,325,3119,29,33,0,0
4,540,0.411764705882353,336,3131,80,16,0,0
9,3054,0.823529411764706,273,4931,80,18,0,0
3,2859,0.411764705882353,124,3136,80,204,0,2
6,4042,0.823529411764706,126,3140,29,215,0,2
3,1688,0.823529411764706,308,3142,80,195,0,2
6,616,0.7647058823529412,283,3143,80,199,0,2
5,172,0.5294117647058825,315,3145,80,27,0,0
6,441,0.5294117647058825,349,3149,29,203,0,2
6,2674,0.7058823529411765,280,3154,32,216,0,2
5,3779,0.7647058823529412,308,3157,80,43,0,0
2,2813,0.7058823529411765,184,3158,80,213,0,2
8,2737,0.7058823529411765,210,3163,79,200,0,2
4,110,0.17647058823529416,232,3164,80,206,0,2
8,1751,0.0,175,3168,56,216,0,2
3,1402,0.823529411764706,124,3170,80,217,0,2
4,2653,0.47058823529411775,358,3176,80,4,0,0
6,3730,0.7058823529411765,273,3178,80,206,0,2
7,1363,0.47058823529411775,441,5097,80,167,0,2
9,1265,0.7647058823529412,280,3155,51,211,0,2
6,4508,0.7058823529411765,211,3180,65,202,0,2
9,4231,0.7647058823529412,287,3185,80,15,0,0
3,3617,0.0,124,3186,80,8,0,0
4,2229,0.7647058823529412,184,3189,44,21,0,0
5,2442,0.0,184,3190,80,214,0,2
2,1870,0.6470588235294118,280,3192,10,15,0,0
4,1904,0.0,336,3197,80,21,0,0
9,652,0.7058823529411765,273,3201,80,165,0,2
6,220,0.47058823529411775,325,3203,29,6,0,0
4,3697,0.29411764705882354,60,3207,80,201,0,2
7,3939,0.0,327,3209,29,90,0,0
9,3374,0.11764705882352944,366,3212,29,59,0,0
8,1117,0.5882352941176472,346,3215,79,195,0,2
5,2236,0.3529411764705883,0,3217,10,217,0,2
5,2032,0.6470588235294118,49,3220,80,211,0,2
8,2706,0.7058823529411765,212,3224,80,203,0,2
8,2706,0.823529411764706,212,3225,80,203,0,2
5,853,0.05882352941176472,320,3228,80,22,0,0
6,2602,0.7647058823529412,134,3265,51,9,0,0
8,1355,0.7058823529411765,352,3234,0,202,0,2
8,3111,0.3529411764705883,318,3240,29,9,0,0
3,510,0.7058823529411765,288,3242,79,10,0,0
6,2680,0.7647058823529412,273,3244,80,218,0,2
6,2367,0.823529411764706,273,3246,80,168,0,2
6,1278,0.7058823529411765,199,3250,12,48,0,0
2,55,0.6470588235294118,280,3254,12,206,0,2
5,3622,0.823529411764706,0,3255,79,213,0,2
5,810,0.7058823529411765,36,3258,80,211,0,2
4,1114,0.411764705882353,184,3264,80,207,0,2
6,2761,0.5882352941176472,219,3266,75,21,0,0
5,2228,0.7058823529411765,317,3289,79,3,0,0
4,589,0.6470588235294118,198,3279,80,216,0,2
3,4007,0.5294117647058825,312,3287,80,24,0,0
8,590,0.7058823529411765,283,3301,10,11,0,0
5,2371,0.5882352941176472,55,3302,12,7,0,0
6,3667,0.3529411764705883,219,3303,29,31,0,0
3,4252,0.23529411764705882,120,3309,80,205,0,2
2,1786,0.5294117647058825,469,3315,80,191,0,2
3,2172,0.29411764705882354,132,3318,80,11,0,0
13,4393,0.0,328,3321,20,6,0,0
5,4124,0.7647058823529412,36,3337,80,6,0,0
4,1940,0.7647058823529412,352,3339,79,207,0,2
6,439,0.5882352941176472,328,3352,76,6,0,0
8,1212,0.8823529411764707,60,3353,63,207,0,2
8,4052,0.7647058823529412,328,3354,29,24,0,0
5,2022,0.7647058823529412,512,3355,79,9,0,0
8,1165,0.6470588235294118,273,3356,80,210,0,2
3,570,0.823529411764706,124,3357,80,23,0,0
2,3739,0.5882352941176472,318,3294,29,215,0,2
4,4020,0.23529411764705882,13,3361,80,30,0,0
4,4020,0.0,8,3362,80,34,0,0
3,4020,0.0,8,3363,80,21,0,0
3,4020,0.0,8,3364,80,24,0,0
8,1988,0.7058823529411765,343,3365,80,219,0,2
3,1694,0.5294117647058825,273,3367,80,210,0,2
9,2469,0.7058823529411765,280,3368,79,210,0,2
5,3345,0.29411764705882354,0,3369,22,65,0,0
3,1620,0.23529411764705882,13,3378,22,9,0,0
6,2147,0.05882352941176472,39,3381,29,51,0,0
4,1231,0.5294117647058825,199,3395,44,29,0,0
6,2792,0.7058823529411765,184,3398,80,205,0,2
5,3182,0.6470588235294118,329,3404,10,5,0,0
9,4258,0.0,5,3418,36,206,0,2
6,4258,0.0,5,3419,36,219,0,2
3,2693,0.5294117647058825,147,3482,20,213,0,2
6,4258,0.0,5,3417,36,219,0,2
4,827,0.29411764705882354,342,3421,80,43,0,0
9,714,0.823529411764706,273,3424,10,211,0,2
8,1991,0.7647058823529412,318,3425,67,206,0,2
11,2954,0.11764705882352944,318,3430,29,34,0,0
6,2202,0.3529411764705883,199,3431,29,46,0,0
6,1696,0.823529411764706,288,3433,80,193,0,2
3,2403,0.5882352941176472,148,3436,80,187,0,2
6,1661,0.47058823529411775,218,3457,18,4,0,0
6,4310,0.6470588235294118,328,3445,29,39,0,0
11,4478,0.823529411764706,120,8786,51,183,0,2
8,2559,0.5294117647058825,327,3451,29,50,0,0
3,302,0.0,124,3453,80,4,0,0
8,2604,0.6470588235294118,219,3459,70,211,0,2
6,1522,0.7647058823529412,218,3461,18,202,0,2
2,4501,0.5882352941176472,288,3464,80,206,0,2
6,3883,0.11764705882352944,328,3473,29,76,0,0
8,1548,0.823529411764706,288,3483,10,204,0,2
8,4029,0.7058823529411765,243,3477,80,0,1,1
5,3345,0.0,343,3484,80,66,0,0
6,1127,0.6470588235294118,199,3486,83,212,0,2
6,2517,0.29411764705882354,325,3495,29,41,0,0
6,1437,0.5294117647058825,318,3500,29,41,0,0
6,3038,0.47058823529411775,318,3501,29,214,0,2
6,443,0.7058823529411765,199,3504,52,41,0,0
5,2260,0.0,185,3519,80,8,0,0
8,1751,0.0,328,3521,56,217,0,2
4,4382,0.6470588235294118,273,3542,80,12,0,0
5,827,0.5882352941176472,334,3548,80,43,0,0
6,1423,0.823529411764706,276,3550,32,167,0,2
8,647,0.7058823529411765,284,3551,80,202,0,2
5,1910,0.0,287,3566,80,5,0,0
6,1953,0.7647058823529412,282,3589,79,210,0,2
6,396,0.05882352941176472,280,3593,29,195,0,2
4,285,0.47058823529411775,60,3595,80,42,0,0
8,80,0.5294117647058825,374,3596,29,32,0,0
6,3363,0.0,39,3577,51,96,0,0
8,538,0.823529411764706,322,3611,80,4,0,0
6,4204,0.6470588235294118,118,3612,79,0,1,1
8,223,0.7647058823529412,52,3613,29,44,0,0
6,4072,0.7647058823529412,273,3628,51,166,0,2
6,972,0.0,219,3625,29,42,0,0
3,1984,0.411764705882353,124,3627,80,211,0,2
4,3058,0.29411764705882354,196,3629,80,30,0,0
4,3682,0.411764705882353,229,3635,80,18,0,0
5,3281,0.05882352941176472,198,3637,80,10,0,0
9,3254,0.823529411764706,290,5261,80,138,1,3
4,2345,0.6470588235294118,60,3639,80,35,0,0
4,3597,0.05882352941176472,229,3644,22,214,0,2
6,1996,0.0,25,3652,26,215,0,2
0,2012,0.411764705882353,287,3653,80,9,0,0
4,2191,0.0,36,3659,79,47,0,0
6,3734,0.7647058823529412,325,3670,29,48,0,0
9,2304,0.6470588235294118,328,3672,29,41,0,0
6,4198,0.0,39,3676,29,88,0,0
9,1886,0.7647058823529412,325,3677,29,8,0,0
8,3134,0.7058823529411765,39,3678,29,58,0,0
6,641,0.7058823529411765,328,3684,29,27,0,0
3,3591,0.5882352941176472,137,3686,80,203,0,2
6,3311,0.3529411764705883,327,3688,29,18,0,0
8,3638,0.7058823529411765,512,3692,79,219,0,2
6,1078,0.7647058823529412,318,3695,29,153,0,2
6,3766,0.23529411764705882,366,3712,29,46,0,0
4,1722,0.0,229,3716,80,23,0,0
9,3676,0.0,198,3719,29,50,0,0
2,214,0.11764705882352944,469,3727,80,203,0,2
6,4365,0.7647058823529412,325,3731,29,21,0,0
6,704,0.05882352941176472,199,3732,29,42,0,0
6,2220,0.0,290,3738,80,0,1,1
9,2220,0.5882352941176472,290,3739,80,0,1,1
5,2410,0.411764705882353,469,3747,80,207,0,2
5,2410,0.5294117647058825,469,3748,80,191,0,2
8,3848,0.3529411764705883,469,3749,80,182,0,2
8,2460,0.7647058823529412,284,3754,80,210,0,2
6,4034,0.0,39,3757,29,85,0,0
6,1081,0.11764705882352944,199,3764,29,31,0,0
9,1604,0.0,163,3766,29,27,0,0
6,4066,0.0,218,3767,29,69,0,0
6,4043,0.823529411764706,318,3768,29,31,0,0
11,4181,0.7647058823529412,120,3857,29,180,0,2
5,1091,0.7647058823529412,0,3770,80,15,0,0
8,1989,0.7058823529411765,0,3771,80,210,0,2
5,3050,0.0,214,3772,80,217,0,2
6,3208,0.6470588235294118,330,3775,55,11,0,0
5,901,0.6470588235294118,39,3777,47,215,0,2
9,4000,0.823529411764706,102,3810,51,0,1,1
5,3345,0.0,0,3780,80,16,0,0
5,3345,0.0,0,3781,80,46,0,0
8,4015,0.7058823529411765,51,3782,79,3,0,0
6,1347,0.6470588235294118,280,3783,20,167,0,2
8,3210,0.7058823529411765,0,3785,80,205,0,2
5,2027,0.411764705882353,38,3787,80,9,0,0
4,3979,0.0,187,3792,80,204,0,2
4,3549,0.3529411764705883,27,3795,80,3,0,0
8,419,0.7058823529411765,39,3798,27,6,0,0
5,3196,0.5882352941176472,324,3799,79,12,0,0
2,1272,0.6470588235294118,317,3802,80,199,0,2
4,1836,0.05882352941176472,20,3806,80,218,0,2
4,3242,0.0,193,3811,80,19,0,0
5,1054,0.7647058823529412,308,3812,20,205,0,2
9,17,0.6470588235294118,216,3817,29,41,0,0
5,1377,0.0,512,3823,80,21,0,0
6,4439,0.5294117647058825,208,3667,42,212,0,2
5,1160,0.6470588235294118,358,3833,80,219,0,2
6,1325,0.0,172,3834,80,178,0,2
4,161,0.29411764705882354,466,3835,80,28,0,0
7,2034,0.7058823529411765,273,3840,79,170,0,2
4,1901,0.47058823529411775,39,3844,79,216,0,2
6,1487,0.0,368,3850,29,20,0,0
8,1527,0.5882352941176472,222,3852,50,22,0,0
11,2936,0.5294117647058825,120,3854,51,177,0,2
10,2936,0.7058823529411765,120,3855,51,180,0,2
11,4181,0.47058823529411775,120,3856,51,176,0,2
5,4271,0.6470588235294118,317,3861,80,199,0,2
2,3088,0.5294117647058825,344,3865,80,203,0,2
5,4422,0.7647058823529412,196,3867,80,213,0,2
8,3456,0.7647058823529412,318,3870,29,33,0,0
5,3980,0.0,21,3873,26,219,0,2
11,294,0.3529411764705883,124,3874,44,195,0,2
9,4187,0.3529411764705883,124,3877,80,133,0,2
9,3963,0.7647058823529412,25,3879,12,10,0,0
5,3015,0.0,287,3885,79,215,0,2
8,4488,0.47058823529411775,199,3887,76,3,0,0
9,2322,0.0,328,3888,29,59,0,0
8,1073,0.7647058823529412,442,3892,80,166,0,2
9,3718,0.0,368,3894,29,78,0,0
8,2376,0.7058823529411765,216,3939,0,7,0,0
6,4065,0.7647058823529412,328,3881,51,42,0,0
11,4181,0.7647058823529412,120,3858,51,180,0,2
11,2936,0.5294117647058825,120,3860,51,175,0,2
4,2492,0.0,177,3919,80,12,0,0
8,1440,0.7058823529411765,216,3920,34,206,0,2
6,139,0.7058823529411765,240,3935,13,0,1,1
6,4086,0.7058823529411765,331,3940,29,53,0,0
8,3942,0.411764705882353,349,3943,75,17,0,0
5,768,0.7058823529411765,0,3947,26,4,0,0
4,2507,0.11764705882352944,466,3952,80,15,0,0
8,2527,0.3529411764705883,325,3961,29,55,0,0
6,3349,0.7647058823529412,0,3965,80,205,0,2
8,1702,0.8823529411764707,319,3975,80,204,0,2
5,2197,0.6470588235294118,0,3977,79,20,0,0
5,2686,0.3529411764705883,321,3978,80,213,0,2
6,883,0.7647058823529412,283,3992,20,28,0,0
9,1187,0.5882352941176472,280,3993,20,168,0,2
3,252,0.3529411764705883,229,3996,80,3,0,0
10,3626,0.0,120,3998,80,148,0,2
10,3619,0.411764705882353,441,3999,80,144,0,2
10,3619,0.411764705882353,441,4000,80,146,0,2
10,3619,0.411764705882353,120,4001,80,143,0,2
8,450,0.7647058823529412,208,4004,29,57,0,0
4,4327,0.5882352941176472,43,4007,80,15,0,0
3,4496,0.3529411764705883,120,4014,80,217,0,2
8,4453,0.7647058823529412,55,4015,12,11,0,0
6,736,0.0,32,4016,26,4,0,0
7,257,0.823529411764706,280,3904,51,160,0,2
5,3791,0.3529411764705883,47,4019,80,3,0,0
10,287,0.823529411764706,421,4022,17,0,1,1
9,3705,0.5882352941176472,273,6146,80,169,0,2
12,2618,0.5294117647058825,124,4028,80,194,0,2
8,3175,0.7058823529411765,283,4029,20,6,0,0
9,1964,0.0,172,4035,80,172,0,2
8,3114,0.5882352941176472,392,4046,76,138,1,3
6,1841,0.823529411764706,223,4047,80,210,0,2
5,1821,0.5882352941176472,207,4055,80,207,0,2
9,3616,0.823529411764706,284,4064,80,201,0,2
10,3066,0.7647058823529412,421,4027,52,0,1,1
6,1172,0.0,287,4091,51,21,0,0
8,2138,0.823529411764706,348,4069,10,202,0,2
6,1996,0.0,52,4070,26,7,0,0
9,2255,0.823529411764706,309,4073,80,219,0,2
5,182,0.0,175,4076,44,8,0,0
5,715,0.6470588235294118,343,4078,80,214,0,2
4,4020,0.47058823529411775,308,4083,80,62,0,0
6,2175,0.5294117647058825,52,4087,18,16,0,0
9,3066,0.5882352941176472,445,4051,10,0,1,1
6,1607,0.0,54,4096,26,212,0,2
11,4183,0.7058823529411765,124,4098,1,126,0,2
11,3574,0.7058823529411765,124,4099,1,131,0,2
3,1646,0.7058823529411765,317,4100,80,203,0,2
4,3997,0.0,184,4103,80,210,0,2
2,4494,0.7058823529411765,198,4114,80,211,0,2
6,3019,0.5882352941176472,512,4125,80,205,0,2
4,4405,0.7058823529411765,273,4127,80,218,0,2
5,1497,0.0,24,4134,79,11,0,0
5,4016,0.5294117647058825,317,4135,79,203,0,2
4,1724,0.47058823529411775,55,4139,20,215,0,2
8,1291,0.7647058823529412,318,4140,44,6,0,0
8,464,0.6470588235294118,287,4632,80,214,0,2
12,3321,0.823529411764706,124,4108,51,183,0,2
11,3321,0.8823529411764707,124,4109,51,181,0,2
3,2766,0.0,16,4144,80,23,0,0
6,1635,0.7647058823529412,280,4164,51,206,0,2
5,3959,0.0,178,4148,79,65,0,0
8,1704,0.6470588235294118,97,4152,79,0,1,1
6,1843,0.7647058823529412,282,4154,10,216,0,2
6,4092,0.0,25,4157,26,206,0,2
2,1027,0.6470588235294118,216,4158,22,21,0,0
6,3161,0.6470588235294118,330,4160,29,67,0,0
6,145,0.47058823529411775,234,4166,13,0,1,1
6,3754,0.7647058823529412,288,4168,80,212,0,2
8,724,0.8823529411764707,229,4189,80,218,0,2
8,3157,0.3529411764705883,199,4191,26,6,0,0
6,3657,0.7647058823529412,219,4202,29,76,0,0
6,3980,0.0,25,4223,26,213,0,2
8,4014,0.823529411764706,343,4209,80,193,0,2
6,82,0.411764705882353,219,4210,18,217,0,2
6,3950,0.6470588235294118,219,4214,30,20,0,0
5,787,0.5882352941176472,219,4229,22,6,0,0
8,210,0.7058823529411765,273,4232,80,200,0,2
8,2188,0.11764705882352944,319,4237,80,193,0,2
6,1996,0.0,325,4238,26,195,0,2
9,248,0.7058823529411765,283,4248,0,218,0,2
6,3362,0.05882352941176472,328,4256,29,40,0,0
6,3314,0.823529411764706,352,4268,29,15,0,0
8,4177,0.6470588235294118,221,4269,0,3,0,0
6,1797,0.7647058823529412,374,4285,29,22,0,0
9,3327,0.7647058823529412,325,4288,29,10,0,0
5,1129,0.47058823529411775,184,4289,80,192,0,2
8,1039,0.5882352941176472,349,4290,29,23,0,0
5,1412,0.0,16,4293,1,213,0,2
4,654,0.23529411764705882,184,4295,80,219,0,2
